Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Age,Tenure,Vacations taken,Designation,Average Hours worked per day,Employee satisfaction score,Mental Fatigue Score
fffe3200370032003800,2008-05-12,Female,Product,Yes,64,4,6,1,2,2.7,0.19
fffe3200370037003600,2008-02-21,Female,Service,No,46,10,10,4,7,8.1,0.65
fffe32003900350036003500,2008-12-09,Female,Product,Yes,49,6,11,1,1,1.3,0.02
fffe33003000380035003300,2008-10-16,Female,Service,Yes,58,10,0,2,4,7,0.47
fffe31003800320039003800,2008-05-16,Male,Service,No,36,7,8,4,7,,0.82
fffe31003300310039003200,2008-10-26,Female,Service,No,47,11,2,2,5,6.6,0.43
fffe32003800340031003500,2008-09-22,Female,Service,No,57,12,1,2,5,7.9,0.61
fffe31003400320038003900,2008-08-06,Female,Product,No,42,2,12,0,2,4.7,0.33
fffe32003700300037003600,2008-05-03,Female,Service,No,56,20,3,2,4,7.9,0.6
fffe32003600380034003200,2008-03-03,Female,Product,No,21,4,11,2,6,6.4,0.52
fffe31003800360034003800,2008-04-30,Male,Service,Yes,27,1,12,5,9,9.3,0.93
fffe31003500340036003400,2008-12-20,Male,Product,No,40,4,0,2,4,6.3,0.47
fffe3100350036003700,2008-09-01,Male,Service,No,54,16,8,2,,6.4,0.53
fffe31003900380039003900,2008-03-02,Male,Service,No,52,4,0,3,7,6.9,0.51
fffe31003300390037003400,2008-02-08,Female,Service,Yes,34,10,10,1,1,4.9,0.26
fffe32003500380038003000,2008-04-13,Female,Product,Yes,21,18,11,3,4,5.2,0.42
fffe33003100340038003200,2008-11-20,Female,Service,No,44,5,6,2,5,6.2,0.58
fffe32003600340033003900,2008-11-19,Female,Service,Yes,57,5,3,1,2,5.3,0.3
fffe32003500350030003000,2008-08-12,Male,Product,Yes,63,2,5,3,6,6.2,0.56
fffe31003700300039003800,2008-04-12,Male,Product,No,45,16,1,2,5,6.1,0.57
fffe32003400350032003300,2008-11-18,Female,Service,Yes,58,7,11,2,3,5.5,0.3
fffe32003500350031003700,2008-04-21,Male,Service,No,63,16,7,4,8,9.5,0.86
fffe3700330033003700,2008-08-11,Male,Product,No,21,12,0,2,6,6.3,0.62
fffe32003300360036003800,2008-02-25,Male,Service,Yes,62,18,5,3,5,5.2,0.41
fffe31003100380035003700,2008-06-22,Male,Service,Yes,24,12,6,1,4,5.1,0.38
fffe32003700330031003200,2008-02-15,Female,Service,Yes,26,9,11,2,5,5.9,0.41
fffe32003300390039003100,2008-07-22,Female,Service,No,62,17,3,2,5,5.8,0.46
fffe32003000340034003200,2008-05-23,Female,Service,No,43,12,10,2,4,5.9,0.44
fffe32003400310034003700,2008-08-15,Female,Product,No,42,9,2,1,1,3.2,0.24
fffe32003100320031003200,2008-02-24,Female,Service,Yes,34,19,7,2,4,6.1,0.39
fffe31003900340030003200,2008-01-28,Female,Service,Yes,34,20,12,3,5,5.7,0
fffe3800360038003500,2008-02-14,Female,Service,No,48,9,6,2,4,7.5,0.53
fffe3400380036003000,2008-11-18,Female,Service,No,43,18,6,2,,6,0.53
fffe3900390035003300,2008-02-24,Female,Service,No,26,2,4,2,2,3.9,0.21
fffe31003300360033003500,2008-10-13,Male,Service,No,28,7,7,4,8,8.4,0.77
fffe31003000350034003500,2008-12-22,Female,Product,Yes,63,3,5,1,2,6,0.37
fffe3900360034003800,2008-10-03,Male,Service,No,59,6,2,3,8,,0.93
fffe31003200360030003700,2008-09-08,Female,Service,Yes,52,13,9,4,7,,0.67
fffe3600350037003000,2008-03-14,Male,Service,Yes,33,2,7,1,3,4.9,0.38
fffe31003700330038003800,2008-06-07,Male,Product,Yes,58,17,5,3,4,6.3,0.47
fffe31003500390038003400,2008-08-31,Male,Service,No,34,15,4,4,8,8,0.69
fffe3300360037003100,2008-11-16,Male,Service,No,59,5,8,2,7,7.1,0.72
fffe32003500350032003000,2008-06-26,Male,Service,No,54,6,5,4,8,7.3,0.73
fffe33003300350035003900,2008-05-11,Female,Product,No,63,8,5,4,8,8.2,0.72
fffe31003700330038003900,2008-09-03,Female,Product,No,63,6,0,2,6,7.1,0.58
fffe32003500310036003900,2008-03-06,Female,Service,Yes,42,18,0,2,5,4.5,0.38
fffe33003200390034003100,2008-03-23,Female,Service,Yes,40,3,6,1,4,5,0.36
fffe32003000360039003500,2008-11-03,Male,Service,No,63,15,3,2,5,4.2,0.32
fffe3200370034003700,2008-02-27,Male,Product,Yes,56,13,11,1,3,4.8,0.35
fffe32003600310032003100,2008-09-24,Female,Service,Yes,28,14,2,4,8,9.4,0.83
fffe31003800310037003600,2008-09-30,Male,Service,Yes,38,19,7,4,7,7.9,0.73
fffe3300310034003800,2008-02-23,Male,Product,Yes,22,11,12,0,2,2.1,0.15
fffe31003500390033003400,2008-10-26,Male,Service,Yes,61,7,12,2,5,4.2,0.3
fffe3700370039003400,2008-04-01,Male,Service,No,46,11,8,1,3,6.6,0.47
fffe31003200350033003500,2008-06-17,Female,Product,No,55,2,4,4,6,7.1,0.68
fffe3600330034003100,2008-08-10,Male,Product,No,34,2,11,5,10,9.7,0.87
fffe3800350034003900,2008-05-25,Female,Product,Yes,38,10,10,1,2,5.5,0.4
fffe31003800360032003600,2008-05-22,Female,Service,No,65,5,5,1,3,5.2,0.43
fffe31003400390031003500,2008-01-13,Male,Product,No,23,17,0,4,7,8.4,0.64
fffe32003600360038003900,2008-08-06,Male,Product,No,39,15,8,2,3,3.4,0.26
fffe3500340031003000,2008-02-19,Male,Service,No,54,19,4,2,4,7.2,0.59
fffe32003700350037003900,2008-09-13,Male,Service,No,30,1,5,2,6,7,0.52
fffe3500340033003400,2008-09-26,Female,Service,No,33,2,0,2,5,7.3,0.56
fffe3100350038003300,2008-06-06,Male,Service,No,37,8,4,3,6,6.5,0.56
fffe3200320039003200,2008-11-18,Female,Service,Yes,41,15,8,0,1,,0.25
fffe3100390036003900,2008-12-16,Male,Service,No,49,18,10,1,4,5.8,0.53
fffe32003900340036003400,2008-01-16,Male,Service,No,30,18,2,2,4,6.2,0.4
fffe3200380030003000,2008-04-11,Female,Service,No,57,17,7,2,4,4.2,0.31
fffe3100380034003500,2008-03-22,Male,Product,No,59,18,5,3,,8.9,0.83
fffe33003200310037003800,2008-02-24,Male,Service,No,49,13,12,1,5,6.6,0.54
fffe31003700310036003200,2008-04-20,Female,Service,Yes,27,1,3,2,,5.5,0.36
fffe33003100370039003200,2008-02-02,Male,Product,No,38,6,6,2,6,7.5,0.55
fffe32003600320034003600,2008-07-06,Male,Service,Yes,50,2,8,1,2,3.8,0.22
fffe32003000300034003100,2008-10-01,Male,Service,Yes,29,7,3,4,,6.9,0.69
fffe31003700370038003300,2008-01-20,Female,Product,Yes,52,10,10,3,5,5,0.4
fffe3700360038003900,2008-09-02,Male,Service,Yes,42,9,3,3,6,7.9,0.64
fffe33003400330038003800,2008-11-24,Male,Service,Yes,46,18,2,3,5,6.5,0.48
fffe31003900350036003300,2008-10-07,Female,Service,Yes,61,11,5,1,3,5.2,0.39
fffe33003400330036003300,2008-07-05,Female,Service,Yes,24,1,10,3,5,5.6,0.4
fffe31003100360033003300,2008-04-04,Female,Product,Yes,53,13,11,2,4,6.2,0.49
fffe31003000340030003900,2008-07-10,Male,Service,Yes,55,16,12,2,4,,0.16
fffe3400300032003700,2008-06-14,Female,Service,No,41,11,9,2,2,3.9,0.29
fffe3800390038003100,2008-06-03,Male,Service,Yes,43,6,5,2,5,6.1,0.41
fffe32003700320030003400,2008-11-12,Male,Service,Yes,25,15,11,2,5,5.5,0.37
fffe3300380031003800,2008-08-26,Male,Product,No,59,8,7,3,6,8.6,0.68
fffe32003600360038003300,2008-04-29,Female,Service,Yes,43,10,4,2,5,7.1,0.58
fffe31003600320037003300,2008-05-17,Female,Service,No,21,2,3,2,6,6.9,0.55
fffe31003800320037003400,2008-10-23,Male,Service,No,38,4,6,2,6,7.7,0
fffe32003700330034003900,2008-08-06,Female,Product,Yes,34,13,0,2,3,6.9,0.5
fffe31003200310032003900,2008-05-03,Male,Product,No,42,4,8,2,,6.3,0.57
fffe32003500340038003800,2008-12-30,Male,Product,Yes,56,15,5,2,3,6.3,0.44
fffe32003800370032003300,2008-06-19,Male,Service,Yes,46,3,9,2,3,5.7,0.37
fffe3100380031003800,2008-03-02,Female,Service,No,27,17,12,2,6,,0.61
fffe31003100340036003300,2008-11-22,Female,Service,No,51,4,11,1,1,2.5,0
fffe32003800360035003900,2008-01-30,Male,Service,No,59,3,9,3,7,6.3,0.62
fffe33003400370039003500,2008-05-13,Male,Product,No,55,5,0,2,4,6.7,0.57
fffe31003100310039003000,2008-02-19,Female,Service,Yes,61,4,11,1,,1.9,0.03
fffe31003700370039003900,2008-01-09,Male,Product,Yes,22,2,4,2,3,4.6,0
fffe32003500390035003800,2008-10-04,Male,Service,Yes,59,6,4,3,5,4.9,0.37
fffe33003000350037003300,2008-02-11,Male,Service,Yes,42,14,10,1,4,5.4,0.35
fffe3500380033003400,2008-12-22,Male,Service,No,46,19,4,4,6,7,0.55
fffe32003100300032003900,2008-03-30,Female,Service,Yes,33,7,9,2,,,0.18
fffe33003300360038003400,2008-06-16,Female,Service,Yes,42,20,8,2,4,6.5,0.61
fffe3600300031003100,2008-03-12,Male,Product,Yes,45,11,8,2,3,4,0.2
fffe3200390033003200,2008-04-27,Female,Product,Yes,64,15,11,0,1,4,0.2
fffe31003000300038003500,2008-09-11,Female,Product,No,39,2,10,3,7,,0.64
fffe31003300380036003400,2008-10-05,Female,Service,No,54,9,9,2,6,7.2,0
fffe31003800310031003800,2008-03-14,Female,Service,No,23,20,6,1,2,,0.43
fffe32003300320031003800,2008-09-21,Female,Service,Yes,25,4,2,1,3,3.7,0.17
fffe31003500380038003100,2008-07-01,Female,Service,Yes,64,3,8,2,2,,0
fffe3100360039003600,2008-12-15,Male,Service,No,38,8,6,2,4,5.2,0.47
fffe31003100360030003000,2008-09-10,Male,Service,No,27,9,7,0,1,2.8,0.12
fffe32003000300032003600,2008-09-06,Female,Service,No,34,1,0,5,10,,1
fffe31003300320037003300,2008-04-19,Female,Product,No,50,5,10,3,6,8.2,0.65
fffe31003300340033003900,2008-10-11,Female,Service,Yes,61,10,1,3,4,5.5,0.42
fffe3900300030003000,2008-07-15,Female,Service,No,56,4,8,1,1,3.6,0.28
fffe31003500370039003900,2008-07-08,Male,Product,Yes,50,13,4,2,5,6.9,0.67
fffe31003200390033003300,2008-06-20,Female,Product,No,48,19,12,5,9,9.4,0.88
fffe33003400370035003500,2008-01-12,Male,Service,Yes,54,14,4,1,3,3.6,0.29
fffe33003100310033003900,2008-11-24,Male,Service,No,64,2,10,2,5,6.8,0.6
fffe31003400380030003200,2008-05-22,Male,Service,Yes,33,10,6,0,1,3.8,0.17
fffe31003500350037003400,2008-02-14,Female,Product,Yes,29,3,7,1,2,1.6,0.08
fffe31003200330039003800,2008-12-02,Male,Service,No,64,18,2,2,4,5.4,0.48
fffe31003500380030003300,2008-12-24,Female,Service,No,35,10,1,2,4,7.3,0.51
fffe33003400310032003100,2008-03-10,Female,Service,Yes,54,15,6,0,2,4,0.3
fffe32003400320030003700,2008-02-08,Female,Service,No,61,5,0,2,4,7,0.54
fffe33003100330031003100,2008-01-24,Female,Service,No,36,18,7,4,8,7.8,0.74
fffe32003000360038003100,2008-07-02,Female,Product,No,36,13,2,1,2,2.5,0
fffe32003200380032003800,2008-08-29,Male,Service,Yes,58,10,2,1,3,3.4,0.29
fffe33003300390038003100,2008-07-29,Male,Product,No,35,18,10,3,6,7.4,0.52
fffe3100340039003700,2008-06-29,Female,Product,No,38,6,9,3,6,6.6,0.46
fffe32003500330035003800,2008-03-21,Female,Service,No,40,9,2,1,3,4.7,0.37
fffe32003700340037003100,2008-04-13,Male,Service,Yes,24,17,1,1,4,4.7,0.36
fffe3200370031003400,2008-01-11,Male,Product,No,59,12,7,2,5,4.9,0.39
fffe32003500320036003800,2008-11-19,Male,Service,No,56,12,9,2,6,8.7,0.7
fffe32003800350038003400,2008-11-09,Female,Product,No,61,5,1,2,4,5.6,0.38
fffe32003600330031003300,2008-08-20,Male,Service,Yes,58,20,5,5,9,9.4,0.88
fffe3900370038003000,2008-07-30,Male,Service,Yes,49,8,5,1,2,3.6,0.22
fffe33003100300030003300,2008-09-09,Female,Service,No,25,10,6,3,6,7.2,0.63
fffe3300320036003700,2008-08-06,Male,Service,No,34,3,3,4,8,,0.68
fffe3300330037003700,2008-08-23,Male,Product,No,35,13,4,2,5,7.2,0.66
fffe3200390036003400,2008-10-08,Female,Service,Yes,38,19,1,2,5,6.5,0.49
fffe31003400300030003200,2008-11-19,Male,Product,No,60,17,9,3,7,,0.77
fffe3200360035003800,2008-12-02,Male,Service,No,51,13,0,1,2,5.2,0.44
fffe31003300370037003200,2008-06-15,Female,Service,No,38,4,4,2,4,,0.6
fffe31003600320033003200,2008-03-12,Male,Service,Yes,35,19,12,0,1,,0.2
fffe31003800380033003700,2008-02-02,Female,Service,Yes,35,14,0,2,4,5.5,0.45
fffe32003800380038003000,2008-09-03,Female,Product,Yes,27,6,4,0,1,4.1,0.2
fffe3100350038003500,2008-06-05,Male,Service,No,41,9,9,5,10,9.2,0.75
fffe32003900330039003500,2008-09-23,Female,Product,Yes,60,19,12,1,1,2.6,0.09
fffe32003300380032003300,2008-02-03,Female,Service,No,58,4,2,1,2,5.5,0.39
fffe31003900330036003000,2008-04-30,Male,Service,Yes,53,1,8,2,4,2.5,0.14
fffe32003300390033003400,2008-09-05,Female,Service,Yes,52,13,1,3,7,5.8,0.55
fffe32003000340030003800,2008-01-30,Female,Service,Yes,35,2,2,1,1,3.2,0.2
fffe32003600330037003100,2008-06-18,Male,Product,No,41,11,4,3,7,8.3,0.66
fffe32003700300032003200,2008-08-15,Male,Service,No,23,4,0,1,3,4.6,0.38
fffe3600390032003600,2008-11-24,Female,Product,No,31,6,8,0,,4.1,0.26
fffe31003100320039003300,2008-01-13,Female,Service,No,32,11,11,2,4,6.8,0.46
fffe31003600340037003100,2008-01-14,Male,Service,Yes,34,7,1,1,3,4.9,0.43
fffe32003900390038003200,2008-05-10,Male,Service,No,23,7,12,3,6,6.4,0.51
fffe3100370031003500,2008-12-06,Male,Service,No,61,13,1,0,1,,0.16
fffe31003500320032003000,2008-01-10,Female,Service,No,37,14,12,2,4,6.9,0.5
fffe32003900350036003600,2008-06-13,Female,Service,No,37,12,6,2,5,6,0.55
fffe32003800320038003800,2008-05-29,Female,Service,Yes,55,15,10,3,5,6.5,0.5
fffe33003400370037003000,2008-11-15,Female,Product,Yes,22,19,12,1,2,5.7,0.48
fffe31003300370034003400,2008-09-18,Female,Service,Yes,56,20,10,3,6,5.7,0
fffe3200350034003000,2008-02-11,Male,Service,No,23,17,3,2,5,7.6,0.6
fffe31003700340039003100,2008-11-29,Male,Service,No,57,18,1,3,5,6,0.53
fffe31003400370039003700,2008-12-20,Female,Product,Yes,61,1,0,1,3,5.6,0.34
fffe33003300350035003700,2008-11-10,Female,Product,Yes,28,1,5,3,5,5.7,0.39
fffe3200390038003500,2008-11-18,Female,Service,No,21,8,10,3,4,6.3,0.43
fffe32003300310033003700,2008-10-03,Male,Service,Yes,44,12,8,3,7,6.7,0.63
fffe33003200310034003000,2008-05-26,Male,Service,Yes,33,19,2,3,6,4.7,0.43
fffe3500300038003300,2008-07-18,Female,Product,Yes,42,3,2,2,4,3.9,0.32
fffe32003400390036003200,2008-07-28,Male,Service,Yes,31,19,8,1,4,3.8,0.33
fffe31003600330031003500,2008-08-06,Female,Product,Yes,56,4,0,0,1,3.9,0.21
fffe32003200390038003700,2008-06-28,Male,Service,No,57,6,2,4,8,6.7,0.65
fffe33003000390039003100,2008-03-16,Female,Product,Yes,38,13,7,2,2,3.5,0.27
fffe33003000300037003700,2008-07-26,Female,Service,No,33,15,6,3,8,7.9,0.76
fffe32003000390039003700,2008-07-26,Female,Service,Yes,45,1,10,1,1,2,0.04
fffe32003600380038003500,2008-12-23,Female,Product,No,41,12,4,0,1,1.7,0.13
fffe3900340032003800,2008-01-01,Female,Product,Yes,51,11,0,1,4,6.7,0.5
fffe3700320030003100,2008-11-03,Female,Service,Yes,60,14,7,1,3,3.2,0.11
fffe31003000380032003000,2008-05-18,Female,Product,Yes,25,8,10,1,2,4.9,0.42
fffe32003000380034003700,2008-11-19,Male,Service,No,38,18,10,3,6,8.8,0.7
fffe32003700390037003600,2008-09-30,Male,Service,Yes,54,8,0,3,5,6.2,0.41
fffe31003900350030003000,2008-08-27,Male,Product,No,40,1,12,1,3,4.2,0.25
fffe31003200360035003400,2008-06-11,Female,Product,Yes,23,7,0,0,2,3.3,0.18
fffe33003000390039003200,2008-01-09,Female,Service,No,32,12,4,1,2,5.2,0.28
fffe32003700300030003900,2008-01-12,Male,Service,Yes,46,4,5,2,3,6.4,0.44
fffe31003000300036003700,2008-08-30,Female,Product,No,36,15,6,3,6,6.6,0.52
fffe31003700390032003500,2008-03-20,Female,Service,Yes,58,13,11,1,2,4.8,0.28
fffe31003900370032003900,2008-04-10,Female,Product,No,34,9,6,2,5,6.2,0.53
fffe31003900300038003900,2008-05-26,Female,Service,Yes,45,14,5,0,2,4.7,0.27
fffe3600320033003700,2008-10-21,Female,Service,No,36,8,9,0,1,3.1,0.14
fffe31003500350032003200,2008-12-16,Female,Product,No,57,12,4,3,6,6,0.53
fffe3300390031003300,2008-12-23,Male,Product,Yes,58,5,12,1,2,,0.22
fffe32003300380036003600,2008-07-14,Female,Service,Yes,62,4,12,1,2,3.3,0.24
fffe31003800320036003900,2008-01-06,Female,Product,No,48,8,7,3,6,8.1,0.67
fffe32003600300031003000,2008-09-28,Female,Product,Yes,51,7,2,2,4,6.2,0.38
fffe33003300350037003700,2008-10-24,Male,Service,Yes,52,15,10,2,6,6.9,0.65
fffe31003300350033003700,2008-10-26,Female,Service,No,45,12,9,1,3,5.5,0.46
fffe33003200360038003800,2008-02-14,Female,Service,No,39,10,7,3,5,4.2,0.31
fffe3200320031003100,2008-01-14,Female,Service,No,32,7,2,3,7,6.1,0.55
fffe3400320036003800,2008-10-09,Female,Service,Yes,35,5,3,2,4,,0.4
fffe370038003800,2008-09-21,Female,Product,No,33,18,12,0,1,0,0
fffe360030003400,2008-09-10,Female,Product,No,41,4,12,4,7,6.2,0.51
fffe3100310038003900,2008-08-10,Female,Service,Yes,33,7,3,3,5,,0.37
fffe33003200300031003200,2008-04-02,Female,Product,Yes,24,10,9,1,3,4.7,0.23
fffe32003700360039003600,2008-10-15,Female,Service,Yes,23,16,2,2,4,5.1,0.41
fffe33003100340030003200,2008-06-30,Female,Service,No,23,11,6,1,2,4.7,0.27
fffe320031003200,2008-08-05,Male,Service,Yes,50,6,9,1,3,6.1,0.41
fffe33003400310032003900,2008-12-14,Female,Product,No,30,1,0,2,4,2.7,0.16
fffe3600390039003600,2008-08-17,Male,Service,No,33,17,12,4,7,6.9,0.66
fffe32003400390032003800,2008-02-13,Female,Service,Yes,29,18,5,3,6,5.9,0.49
fffe3500350033003800,2008-06-26,Female,Product,Yes,60,19,8,0,2,,0.34
fffe3100330032003200,2008-06-04,Female,Service,No,61,16,5,1,3,4.4,0.29
fffe32003600390032003600,2008-12-23,Male,Service,Yes,38,19,0,3,5,6.5,0.47
fffe3900300038003900,2008-09-25,Male,Product,Yes,39,11,1,0,1,,0.07
fffe33003100330034003900,2008-07-27,Female,Service,Yes,41,20,4,2,4,4.6,0.31
fffe32003700350039003200,2008-03-22,Female,Product,No,39,8,3,2,5,6.8,0.65
fffe31003600360031003100,2008-10-03,Female,Service,Yes,56,11,8,1,,2.1,0.12
fffe31003500320031003500,2008-03-07,Female,Service,No,54,6,7,3,5,4.8,0
fffe32003700300034003200,2008-03-03,Male,Product,Yes,40,7,5,2,5,6.5,0.51
fffe33003000310031003200,2008-12-06,Male,Product,Yes,44,13,12,1,2,3.6,0.2
fffe33003000370030003400,2008-07-15,Female,Service,Yes,25,12,5,1,2,3.9,0.25
fffe33003100330038003200,2008-10-10,Male,Service,No,23,14,12,2,6,6.4,0.57
fffe33003100390039003500,2008-10-22,Female,Service,Yes,26,20,8,3,5,5.2,0.48
fffe33003000300037003100,2008-05-03,Male,Service,No,35,2,2,2,5,7.6,0.73
fffe31003100310031003600,2008-08-02,Female,Service,Yes,65,19,8,0,1,3.8,0.22
fffe31003500320038003900,2008-03-15,Female,Service,No,32,12,10,2,5,7.7,0.59
fffe3800310039003600,2008-03-18,Male,Product,Yes,33,11,11,1,3,5.5,0.33
fffe3500380033003500,2008-08-13,Male,Service,Yes,53,4,3,2,5,4.1,0
fffe31003700350034003000,2008-08-13,Male,Service,No,31,19,8,2,5,7.4,0.55
fffe3600340035003000,2008-01-21,Male,Service,No,64,1,1,1,4,4.8,0.36
fffe3400310037003400,2008-10-11,Male,Service,Yes,23,20,2,1,3,4.2,0.27
fffe32003400320034003600,2008-08-30,Female,Product,Yes,51,19,7,2,4,5.9,0.41
fffe32003200300030003000,2008-02-08,Female,Service,No,63,11,11,3,6,6,0.53
fffe32003600340039003400,2008-02-28,Female,Service,No,23,5,11,4,8,9,0.74
fffe32003200340031003200,2008-01-07,Female,Product,Yes,57,11,8,1,,4.2,0.33
fffe32003100320031003400,2008-05-28,Male,Product,No,29,14,11,2,6,6.7,0.54
fffe31003000380033003800,2008-11-15,Female,Service,Yes,41,6,12,3,4,,0.38
fffe32003500360034003500,2008-07-01,Male,Service,Yes,51,9,11,3,6,6.1,0.56
fffe3500340037003800,2008-12-02,Male,Service,No,56,3,9,1,3,5.2,0.32
fffe3500300039003500,2008-10-07,Female,Product,No,59,5,10,4,8,,0
fffe31003700310033003300,2008-02-09,Male,Service,No,38,9,10,4,7,6.7,0.51
fffe33003100320035003900,2008-05-29,Female,Service,Yes,63,19,1,2,4,5.6,0.35
fffe31003900350039003800,2008-08-27,Male,Service,No,25,10,5,1,2,5.3,0.49
fffe31003400300032003600,2008-12-20,Female,Service,Yes,44,14,10,4,6,7.7,0.67
fffe3300340034003400,2008-09-08,Female,Service,No,52,6,12,2,4,3.5,0.29
fffe3600340032003600,2008-08-22,Male,Service,Yes,52,8,4,1,2,,0.3
fffe32003900320034003800,2008-10-23,Male,Service,No,51,10,1,2,4,4.7,0.4
fffe3400310031003400,2008-02-22,Male,Service,Yes,29,5,12,3,6,5,0.35
fffe31003400350037003800,2008-11-02,Male,Service,No,57,11,5,4,,6.4,0
fffe32003600310038003600,2008-08-11,Female,Service,Yes,39,10,8,1,2,4.7,0.23
fffe3500340033003000,2008-03-20,Female,Service,No,34,16,10,3,6,6.6,0
fffe31003000340032003400,2008-10-05,Male,Product,Yes,64,9,2,1,4,6.4,0.41
fffe32003700390036003800,2008-04-22,Male,Service,Yes,55,2,3,3,6,7.3,0.59
fffe32003200340035003000,2008-11-21,Female,Product,Yes,42,11,7,1,4,5.1,0.39
fffe31003900370030003900,2008-07-13,Male,Product,No,33,17,3,2,5,,0.52
fffe32003000300039003400,2008-09-09,Female,Product,Yes,53,16,0,1,4,6,0.44
fffe31003200340036003200,2008-05-03,Male,Service,No,28,4,8,4,7,7.6,0.68
fffe3700390033003200,2008-08-16,Female,Product,No,28,5,10,2,6,6.3,0
fffe31003300340030003800,2008-08-29,Male,Service,No,48,12,2,2,4,6,0.42
fffe32003300380032003700,2008-02-12,Male,Service,Yes,50,19,7,3,5,6.3,0.44
fffe3500330032003400,2008-01-17,Male,Service,No,32,12,12,3,5,,0.38
fffe32003600370038003300,2008-09-09,Female,Service,No,32,20,6,4,6,7.2,0.64
fffe32003400350036003900,2008-09-16,Female,Service,No,26,12,8,2,3,3.4,0.18
fffe32003100300035003300,2008-08-14,Male,Service,No,61,9,0,2,,7.3,0.69
fffe3100340030003400,2008-09-26,Male,Service,No,63,6,7,2,4,5.9,0.39
fffe32003400360037003100,2008-02-07,Female,Product,Yes,64,6,10,2,4,4,0.32
fffe31003200310034003800,2008-07-05,Male,Service,No,43,7,4,2,6,6.1,0.58
fffe3600390034003300,2008-07-19,Male,Service,Yes,30,8,7,4,7,5.6,0.49
fffe31003600340035003400,2008-10-03,Male,Service,No,21,6,8,3,5,6.1,0.6
fffe32003700320039003600,2008-12-06,Male,Service,No,32,8,4,2,6,8.1,0.65
fffe31003600350038003500,2008-11-23,Female,Service,Yes,46,4,0,3,4,5.2,0.29
fffe31003100370037003800,2008-07-21,Male,Service,Yes,30,10,2,0,1,3.1,0.17
fffe31003800340039003300,2008-10-13,Female,Product,No,65,2,0,3,6,6.1,0.56
fffe3200340030003100,2008-10-27,Female,Service,Yes,27,11,8,3,6,5.6,0.43
fffe3300330030003900,2008-12-08,Male,Service,No,32,18,8,2,4,,0.66
fffe31003800390039003900,2008-06-03,Female,Service,Yes,54,18,10,1,2,4.5,0.29
fffe32003600330038003300,2008-07-10,Male,Product,Yes,56,7,0,3,6,6.6,0.65
fffe3800350031003400,2008-08-21,Female,Service,Yes,48,12,10,1,,6.2,0.44
fffe32003200390036003000,2008-11-11,Female,Service,No,43,8,0,4,7,7,0.6
fffe31003400300037003700,2008-11-17,Female,Service,Yes,65,17,11,3,5,5.4,0.34
fffe31003700330037003300,2008-02-09,Male,Product,Yes,23,16,6,1,2,,0.15
fffe3600380037003400,2008-12-13,Female,Service,Yes,22,15,4,2,4,5.5,0.33
fffe31003600300033003900,2008-04-25,Female,Service,Yes,25,17,6,3,6,4.6,0.35
fffe31003300320039003100,2008-11-04,Male,Service,No,36,14,0,5,9,7.8,0.79
fffe31003300360031003500,2008-02-18,Female,Service,Yes,27,19,1,1,4,4.8,0.41
fffe32003400300038003500,2008-07-28,Male,Service,No,21,13,4,4,8,9.6,0.86
fffe33003200360037003700,2008-10-28,Female,Service,Yes,48,3,12,3,7,8,0.8
fffe31003600320032003000,2008-11-05,Female,Product,Yes,63,12,4,3,5,5.1,0.32
fffe33003300320032003800,2008-08-19,Female,Service,No,36,7,1,3,6,8.7,0.76
fffe32003400370037003600,2008-06-05,Female,Service,Yes,62,11,7,0,1,2.6,0.15
fffe32003600350037003200,2008-06-29,Female,Product,No,30,9,3,3,5,5.7,0.54
fffe33003400380032003600,2008-09-11,Male,Service,No,55,5,7,4,8,8.8,0.7
fffe31003800340033003300,2008-07-06,Female,Service,No,61,10,0,3,7,7.7,0.57
fffe3300360038003800,2008-10-07,Female,Product,No,57,11,3,1,3,5.5,0.44
fffe3500320034003200,2008-06-09,Female,Product,No,56,19,12,3,6,4.9,0.32
fffe31003300370031003500,2008-08-21,Female,Product,No,35,2,11,3,5,4.7,0.38
fffe33003400300033003300,2008-05-16,Male,Product,No,49,15,10,4,7,9.2,0.82
fffe31003900380033003500,2008-04-17,Male,Product,No,51,12,0,3,7,6.2,0.58
fffe32003200310036003200,2008-05-21,Female,Service,No,44,4,7,5,10,9.5,0.94
fffe31003200360030003000,2008-01-19,Female,Service,No,51,5,0,3,6,5.3,0.43
